X,Y,Z,Omega,psi,U,V
0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.007751937984496,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.015503875968992,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.023255813953488,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.031007751937984,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.038759689922481,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.046511627906977,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.054263565891473,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.062015503875969,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.069767441860465,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.077519379844961,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.085271317829457,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.093023255813953,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.100775193798450,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.108527131782946,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.116279069767442,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.124031007751938,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.131782945736434,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.139534883720930,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.147286821705426,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.155038759689922,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.162790697674419,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.170542635658915,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.178294573643411,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.186046511627907,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.193798449612403,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.201550387596899,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.209302325581395,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.217054263565891,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.224806201550388,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.232558139534884,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.240310077519380,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.248062015503876,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.255813953488372,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.263565891472868,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.271317829457364,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.279069767441860,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.286821705426357,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.294573643410853,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.302325581395349,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.310077519379845,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.317829457364341,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.325581395348837,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.333333333333333,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.341085271317829,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.348837209302326,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.356589147286822,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.364341085271318,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.372093023255814,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.379844961240310,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.387596899224806,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.395348837209302,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.403100775193798,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.410852713178295,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.418604651162791,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.426356589147287,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.434108527131783,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.441860465116279,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.449612403100775,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.457364341085271,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.465116279069767,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.472868217054264,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.480620155038760,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.488372093023256,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.496124031007752,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.503875968992248,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.511627906976744,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.519379844961240,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.527131782945736,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.534883720930233,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.542635658914729,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.550387596899225,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.558139534883721,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.565891472868217,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.573643410852713,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.581395348837209,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.589147286821705,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.596899224806202,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.604651162790698,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.612403100775194,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.620155038759690,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.627906976744186,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.635658914728682,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.643410852713178,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.651162790697674,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.658914728682170,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
0.000000000000000,0.666666666666667,0,0.000000000000000,0.000000000000000,0.000000000000000,-0.000000000000000
